"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN04","Calgary","GDP_PC","GDP per capita (US$)","2012","2012","USD","US Dollar","0","Units","2010","2010",65926.15,,
"CAN04","Calgary","GDP_PC","GDP per capita (US$)","2013","2013","USD","US Dollar","0","Units","2010","2010",68085.56,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2000","2000","USD","US Dollar","6","Millions","2010","2010",23969.24,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2001","2001","USD","US Dollar","6","Millions","2010","2010",24364.16,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2002","2002","USD","US Dollar","6","Millions","2010","2010",25056.57,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2003","2003","USD","US Dollar","6","Millions","2010","2010",24869.77,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2004","2004","USD","US Dollar","6","Millions","2010","2010",25621.05,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2005","2005","USD","US Dollar","6","Millions","2010","2010",26062.51,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2006","2006","USD","US Dollar","6","Millions","2010","2010",27509.32,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2007","2007","USD","US Dollar","6","Millions","2010","2010",28431.5,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2008","2008","USD","US Dollar","6","Millions","2010","2010",28827.46,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2009","2009","USD","US Dollar","6","Millions","2010","2010",28714.69,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2010","2010","USD","US Dollar","6","Millions","2010","2010",29204.58,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2011","2011","USD","US Dollar","6","Millions","2010","2010",29746.95,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2012","2012","USD","US Dollar","6","Millions","2010","2010",31069.71,,
"CAN06","Winnipeg","GDP","GDP (millions US$)","2013","2013","USD","US Dollar","6","Millions","2010","2010",31773.07,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,2.13,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,2.12,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,2.13,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,2.07,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,2.07,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,2.04,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,2.1,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,2.12,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,2.13,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,2.18,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,2.14,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,2.12,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,2.17,,
"CAN06","Winnipeg","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,2.18,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2000","2000","USD","US Dollar","0","Units","2010","2010",32565.67,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2001","2001","USD","US Dollar","0","Units","2010","2010",32804.63,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2002","2002","USD","US Dollar","0","Units","2010","2010",33538.21,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2003","2003","USD","US Dollar","0","Units","2010","2010",33091.21,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2004","2004","USD","US Dollar","0","Units","2010","2010",33888.21,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2005","2005","USD","US Dollar","0","Units","2010","2010",34266.31,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2006","2006","USD","US Dollar","0","Units","2010","2010",35951.43,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2007","2007","USD","US Dollar","0","Units","2010","2010",36706.41,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2008","2008","USD","US Dollar","0","Units","2010","2010",36765.12,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2009","2009","USD","US Dollar","0","Units","2010","2010",36174.94,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2010","2010","USD","US Dollar","0","Units","2010","2010",36342.14,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2011","2011","USD","US Dollar","0","Units","2010","2010",36563.03,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2012","2012","USD","US Dollar","0","Units","2010","2010",37838.9,,
"CAN06","Winnipeg","GDP_PC","GDP per capita (US$)","2013","2013","USD","US Dollar","0","Units","2010","2010",38340.02,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2000","2000","USD","US Dollar","6","Millions","2010","2010",70892.61,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2001","2001","USD","US Dollar","6","Millions","2010","2010",71128.45,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2002","2002","USD","US Dollar","6","Millions","2010","2010",72908.98,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2003","2003","USD","US Dollar","6","Millions","2010","2010",74822.72,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2004","2004","USD","US Dollar","6","Millions","2010","2010",78828.29,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2005","2005","USD","US Dollar","6","Millions","2010","2010",82569.15,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2006","2006","USD","US Dollar","6","Millions","2010","2010",86729.25,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2007","2007","USD","US Dollar","6","Millions","2010","2010",88933.96,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2008","2008","USD","US Dollar","6","Millions","2010","2010",88879.21,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2009","2009","USD","US Dollar","6","Millions","2010","2010",87553.19,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2010","2010","USD","US Dollar","6","Millions","2010","2010",89948.32,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2011","2011","USD","US Dollar","6","Millions","2010","2010",92131.91,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2012","2012","USD","US Dollar","6","Millions","2010","2010",93175.08,,
"CAN09","Vancouver","GDP","GDP (millions US$)","2013","2013","USD","US Dollar","6","Millions","2010","2010",95126.64,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,6.29,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,6.2,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,6.18,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,6.23,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,6.36,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,6.46,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,6.61,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,6.64,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,6.56,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,6.64,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,6.6,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,6.57,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,6.52,,
"CAN09","Vancouver","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,6.52,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2000","2000","USD","US Dollar","0","Units","2010","2010",35954.45,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2001","2001","USD","US Dollar","0","Units","2010","2010",35500.32,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2002","2002","USD","US Dollar","0","Units","2010","2010",35922.09,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2003","2003","USD","US Dollar","0","Units","2010","2010",36390.39,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2004","2004","USD","US Dollar","0","Units","2010","2010",37843.32,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2005","2005","USD","US Dollar","0","Units","2010","2010",39125.57,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2006","2006","USD","US Dollar","0","Units","2010","2010",40562.57,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2007","2007","USD","US Dollar","0","Units","2010","2010",40791.22,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2008","2008","USD","US Dollar","0","Units","2010","2010",39976.64,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2009","2009","USD","US Dollar","0","Units","2010","2010",38614.54,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2010","2010","USD","US Dollar","0","Units","2010","2010",38896.62,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2011","2011","USD","US Dollar","0","Units","2010","2010",39060.28,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2012","2012","USD","US Dollar","0","Units","2010","2010",38851.86,,
"CAN09","Vancouver","GDP_PC","GDP per capita (US$)","2013","2013","USD","US Dollar","0","Units","2010","2010",39010.12,,
"CAN16","Quebec","GDP","GDP (millions US$)","2000","2000","USD","US Dollar","6","Millions","2010","2010",24510.68,,
"CAN16","Quebec","GDP","GDP (millions US$)","2001","2001","USD","US Dollar","6","Millions","2010","2010",24981.55,,
"CAN16","Quebec","GDP","GDP (millions US$)","2002","2002","USD","US Dollar","6","Millions","2010","2010",25777.76,,
"CAN16","Quebec","GDP","GDP (millions US$)","2003","2003","USD","US Dollar","6","Millions","2010","2010",25987.89,,
"CAN16","Quebec","GDP","GDP (millions US$)","2004","2004","USD","US Dollar","6","Millions","2010","2010",26311.89,,
"CAN16","Quebec","GDP","GDP (millions US$)","2005","2005","USD","US Dollar","6","Millions","2010","2010",26311.18,,
"CAN16","Quebec","GDP","GDP (millions US$)","2006","2006","USD","US Dollar","6","Millions","2010","2010",26540.83,,
"CAN16","Quebec","GDP","GDP (millions US$)","2007","2007","USD","US Dollar","6","Millions","2010","2010",27152.88,,
"CAN16","Quebec","GDP","GDP (millions US$)","2008","2008","USD","US Dollar","6","Millions","2010","2010",26902.95,,
"CAN16","Quebec","GDP","GDP (millions US$)","2009","2009","USD","US Dollar","6","Millions","2010","2010",27772.58,,
"CAN16","Quebec","GDP","GDP (millions US$)","2010","2010","USD","US Dollar","6","Millions","2010","2010",28380.54,,
"CAN16","Quebec","GDP","GDP (millions US$)","2011","2011","USD","US Dollar","6","Millions","2010","2010",28887.54,,
"CAN16","Quebec","GDP","GDP (millions US$)","2012","2012","USD","US Dollar","6","Millions","2010","2010",29464.54,,
"CAN16","Quebec","GDP","GDP (millions US$)","2013","2013","USD","US Dollar","6","Millions","2010","2010",29543.04,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,2.17,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,2.18,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,2.19,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,2.16,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,2.12,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,2.06,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,2.02,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,2.03,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,1.99,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,2.11,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,2.08,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,2.06,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,2.06,,
"CAN16","Quebec","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,2.03,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2000","2000","USD","US Dollar","0","Units","2010","2010",33577.42,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2001","2001","USD","US Dollar","0","Units","2010","2010",33816.42,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2002","2002","USD","US Dollar","0","Units","2010","2010",34620.72,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2003","2003","USD","US Dollar","0","Units","2010","2010",34628.22,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2004","2004","USD","US Dollar","0","Units","2010","2010",34783.06,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2005","2005","USD","US Dollar","0","Units","2010","2010",34506.33,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2006","2006","USD","US Dollar","0","Units","2010","2010",34530.41,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2007","2007","USD","US Dollar","0","Units","2010","2010",34758.36,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2008","2008","USD","US Dollar","0","Units","2010","2010",33881.79,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2009","2009","USD","US Dollar","0","Units","2010","2010",34408.84,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2010","2010","USD","US Dollar","0","Units","2010","2010",34588.1,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2011","2011","USD","US Dollar","0","Units","2010","2010",34628.41,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2012","2012","USD","US Dollar","0","Units","2010","2010",34885.13,,
"CAN16","Quebec","GDP_PC","GDP per capita (US$)","2013","2013","USD","US Dollar","0","Units","2010","2010",34545.83,,
"CAN20","Montreal","GDP","GDP (millions US$)","2000","2000","USD","US Dollar","6","Millions","2010","2010",123986.19,,
"CAN20","Montreal","GDP","GDP (millions US$)","2001","2001","USD","US Dollar","6","Millions","2010","2010",126354.06,,
"CAN20","Montreal","GDP","GDP (millions US$)","2002","2002","USD","US Dollar","6","Millions","2010","2010",130796.11,,
"CAN20","Montreal","GDP","GDP (millions US$)","2003","2003","USD","US Dollar","6","Millions","2010","2010",132292.56,,
"CAN20","Montreal","GDP","GDP (millions US$)","2004","2004","USD","US Dollar","6","Millions","2010","2010",134391.51,,
"CAN20","Montreal","GDP","GDP (millions US$)","2005","2005","USD","US Dollar","6","Millions","2010","2010",134851.13,,
"CAN20","Montreal","GDP","GDP (millions US$)","2006","2006","USD","US Dollar","6","Millions","2010","2010",136508.89,,
"CAN20","Montreal","GDP","GDP (millions US$)","2007","2007","USD","US Dollar","6","Millions","2010","2010",139232.02,,
"CAN20","Montreal","GDP","GDP (millions US$)","2008","2008","USD","US Dollar","6","Millions","2010","2010",137534.14,,
"CAN20","Montreal","GDP","GDP (millions US$)","2009","2009","USD","US Dollar","6","Millions","2010","2010",141554.09,,
"CAN20","Montreal","GDP","GDP (millions US$)","2010","2010","USD","US Dollar","6","Millions","2010","2010",144222.5,,
"CAN20","Montreal","GDP","GDP (millions US$)","2011","2011","USD","US Dollar","6","Millions","2010","2010",146365.86,,
"CAN20","Montreal","GDP","GDP (millions US$)","2012","2012","USD","US Dollar","6","Millions","2010","2010",149360.42,,
"CAN20","Montreal","GDP","GDP (millions US$)","2013","2013","USD","US Dollar","6","Millions","2010","2010",149838.53,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,10.99,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,11.02,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,11.09,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,11.01,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,10.84,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,10.55,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,10.4,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,10.4,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,10.15,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,10.74,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,10.59,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,10.44,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,10.45,,
"CAN20","Montreal","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,10.28,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2000","2000","USD","US Dollar","0","Units","2010","2010",33577.42,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2001","2001","USD","US Dollar","0","Units","2010","2010",33816.42,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2002","2002","USD","US Dollar","0","Units","2010","2010",34620.72,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2003","2003","USD","US Dollar","0","Units","2010","2010",34628.22,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2004","2004","USD","US Dollar","0","Units","2010","2010",34783.06,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2005","2005","USD","US Dollar","0","Units","2010","2010",34506.33,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2006","2006","USD","US Dollar","0","Units","2010","2010",34530.41,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2007","2007","USD","US Dollar","0","Units","2010","2010",34758.36,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2008","2008","USD","US Dollar","0","Units","2010","2010",33881.79,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2009","2009","USD","US Dollar","0","Units","2010","2010",34408.84,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2010","2010","USD","US Dollar","0","Units","2010","2010",34588.1,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2011","2011","USD","US Dollar","0","Units","2010","2010",34628.41,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2012","2012","USD","US Dollar","0","Units","2010","2010",34885.13,,
"CAN20","Montreal","GDP_PC","GDP per capita (US$)","2013","2013","USD","US Dollar","0","Units","2010","2010",34545.83,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2000","2000","USD","US Dollar","6","Millions","2010","2010",47455.54,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2001","2001","USD","US Dollar","6","Millions","2010","2010",48503.93,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2002","2002","USD","US Dollar","6","Millions","2010","2010",50338.28,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2003","2003","USD","US Dollar","6","Millions","2010","2010",50300.16,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2004","2004","USD","US Dollar","6","Millions","2010","2010",51005.55,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2005","2005","USD","US Dollar","6","Millions","2010","2010",51351.88,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2006","2006","USD","US Dollar","6","Millions","2010","2010",51843.74,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2007","2007","USD","US Dollar","6","Millions","2010","2010",52698.59,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2008","2008","USD","US Dollar","6","Millions","2010","2010",51720.24,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2009","2009","USD","US Dollar","6","Millions","2010","2010",52605.67,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2010","2010","USD","US Dollar","6","Millions","2010","2010",54338.14,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2011","2011","USD","US Dollar","6","Millions","2010","2010",55304.09,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2012","2012","USD","US Dollar","6","Millions","2010","2010",56323.09,,
"CAN21","Ottawa-Gatineau","GDP","GDP (millions US$)","2013","2013","USD","US Dollar","6","Millions","2010","2010",56838.15,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,4.21,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,4.23,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,4.27,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,4.19,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,4.11,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,4.02,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,3.95,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,3.94,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,3.82,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,3.99,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,3.99,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,3.94,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,3.94,,
"CAN21","Ottawa-Gatineau","GDP_SHARE","GDP of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,3.9,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2000","2000","USD","US Dollar","0","Units","2010","2010",39537.46,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2001","2001","USD","US Dollar","0","Units","2010","2010",39820.15,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2002","2002","USD","US Dollar","0","Units","2010","2010",40882.62,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2003","2003","USD","US Dollar","0","Units","2010","2010",40411.44,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2004","2004","USD","US Dollar","0","Units","2010","2010",40534.74,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2005","2005","USD","US Dollar","0","Units","2010","2010",40366.53,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2006","2006","USD","US Dollar","0","Units","2010","2010",40308.46,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2007","2007","USD","US Dollar","0","Units","2010","2010",40212.49,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2008","2008","USD","US Dollar","0","Units","2010","2010",38732.07,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2009","2009","USD","US Dollar","0","Units","2010","2010",38661.45,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2010","2010","USD","US Dollar","0","Units","2010","2010",39189.63,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2011","2011","USD","US Dollar","0","Units","2010","2010",39141.2,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2012","2012","USD","US Dollar","0","Units","2010","2010",39270.64,,
"CAN21","Ottawa-Gatineau","GDP_PC","GDP per capita (US$)","2013","2013","USD","US Dollar","0","Units","2010","2010",39040.57,,
"CAN26","Toronto","GDP","GDP (millions US$)","2000","2000","USD","US Dollar","6","Millions","2010","2010",221800.29,,
"CAN26","Toronto","GDP","GDP (millions US$)","2001","2001","USD","US Dollar","6","Millions","2010","2010",227214.2,,
